,created_at,id_str,Company_to_Customer,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,Text,replyToSN,created,replyToSID,id,replyToUID,screenName
16432,Mon Jun 05 16:38:07 +0000 2017,8.71768E+17,"@bulle0205 Hi Stuart, I can have a look into this for you but you'll need to send a DM confirming your full name, a… https://t.co/8Xc0Zxo2dy",8.71765E+17,735565447,bulle0205,@BritishGasHelp Can I confirm if other customers have raised issues since intro of Smart Meters? Gas debits of £60+… https://t.co/fdT3n9Jog6,BritishGasHelp,05/06/2017 16:25,8.57307E+17,8.71765E+17,431673892,bulle0205
16632,Mon Jun 05 16:19:03 +0000 2017,8.71763E+17,"@AnnaJ1979 Hi Anna, please can DM me your address &amp; email so I can check what's happening? Thanks, Jim https://t.co/dlgcd3TRmR",8.71763E+17,240442399,AnnaJ1979,@BritishGasHelp  https://t.co/vYbOtUBpYz,AnnaJ1979,05/06/2017 16:15,8.71762E+17,8.71763E+17,240442399,AnnaJ1979
16832,Mon Jun 05 16:17:30 +0000 2017,8.71763E+17,"@Bethanybelle25 No worries at all, if you need anything else please give us a shout :)",8.71763E+17,91439442,Bethanybelle25,"@BritishGasHelp Hi jamie-lee, I actually just decided to call after tweeting and someone is calling me tomorrow. Thanks for your help tho!",BritishGasHelp,05/06/2017 16:16,8.7176E+17,8.71763E+17,431673892,Bethanybelle25
16932,Mon Jun 05 16:07:37 +0000 2017,8.7176E+17,"@Bethanybelle25 Hi Bethany, please can you DM over your full address &amp; DoB? Thanks, Jamie-Lee",8.71757E+17,91439442,Bethanybelle25,"Hi @BritishGasHelp, meter was faulty and got a new one last week but engineer couldn't get reading from old one, how do I find it out?",NA,05/06/2017 15:55,NA,8.71757E+17,NA,Bethanybelle25
17032,Mon Jun 05 16:03:07 +0000 2017,8.71759E+17,"@AnnaJ1979 Hi Anna, have you had a letter about this or were you told by one of our phone agents. Cheers, Steve.",8.71757E+17,240442399,AnnaJ1979,@BritishGasHelp I've just been informed that I've cancelled my boiler insurance?! I have Not- my Direct debit remains active?! #nothappy<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>,BritishGasHelp,05/06/2017 15:52,NA,8.71757E+17,431673892,AnnaJ1979
17232,Mon Jun 05 15:54:29 +0000 2017,8.71757E+17,@RachAel_withA not going to turn up though it could be the case. But we can’t check on anything right now. 2/2,8.71754E+17,4272521614,RachAel_withA,@BritishGasHelp Thanks but have tried that and all busy and tried contacting them through app says all busy on there too. A wasted day off:(,BritishGasHelp,05/06/2017 15:43,8.71753E+17,8.71754E+17,431673892,RachAel_withA
17332,Mon Jun 05 15:54:21 +0000 2017,8.71757E+17,"@RachAel_withA I'm sorry Rachael, from what I've heard this system problem is affecting the engineers getting their… https://t.co/8KxHjNiKuh",8.71754E+17,4272521614,RachAel_withA,@BritishGasHelp Thanks but have tried that and all busy and tried contacting them through app says all busy on there too. A wasted day off:(,BritishGasHelp,05/06/2017 15:43,8.71753E+17,8.71754E+17,431673892,RachAel_withA
17432,Mon Jun 05 15:44:23 +0000 2017,8.71755E+17,"@DaveHenniker Hi Dave, we're having system problems at the moment so this is probably what's causing the issue. Bes… https://t.co/Pe2C8RfXvB",8.71749E+17,97018951,DaveHenniker,"@BritishGas 2 letters to book service, ""not due yet"", gasboard reinvents street number twice, doesn't accept its ow… https://t.co/Hj0Yp1KfBO",BritishGas,05/06/2017 15:20,NA,8.71749E+17,46630225,DaveHenniker
17632,Mon Jun 05 15:38:35 +0000 2017,8.71753E+17,"@DelboyMk3 Hi, not what I like to hear and it shouldn't take so long on the phone. Anything I can help you with? Thanks, Sharon",8.71749E+17,7.72459E+17,DelboyMk3,#British Gas Probably one of the worst companies in the U.K. Mum (age 93) pays £324/yr for breakdown service takes hrs on phone to get help,NA,05/06/2017 15:21,NA,8.71749E+17,NA,DelboyMk3
17732,Mon Jun 05 15:19:25 +0000 2017,8.71748E+17,"@MalcolmHorsley I'm sorry you've been let down by this today, can you DM me your address &amp; contact No so I can chec… https://t.co/5kp9aW8zug",8.71748E+17,538208811,MalcolmHorsley,@BritishGasHelp What will you do about my lost earnings?,MalcolmHorsley,05/06/2017 15:17,8.71748E+17,8.71748E+17,538208811,MalcolmHorsley
17832,Mon Jun 05 15:15:56 +0000 2017,8.71747E+17,"@MalcolmHorsley you called us to try &amp; chase the appt? Thanks, Jim 2/2",8.71744E+17,538208811,MalcolmHorsley,@BritishGas why are your systems down?  I have no hot water,BritishGas,05/06/2017 15:02,NA,8.71744E+17,46630225,MalcolmHorsley
17932,Mon Jun 05 15:15:51 +0000 2017,8.71747E+17,"@MalcolmHorsley Hi Malcolm, we're experiencing a major outage at the moment so can't chase up appts as it stands. Have 1/2",8.71744E+17,538208811,MalcolmHorsley,@BritishGas why are your systems down?  I have no hot water,BritishGas,05/06/2017 15:02,NA,8.71744E+17,46630225,MalcolmHorsley
18032,Mon Jun 05 14:57:53 +0000 2017,8.71743E+17,@dcmchang What question is that Dave? Please can you DM me &amp; I'll be able to answer. ^Jake,8.71742E+17,16033439,dcmchang,@BritishGasHelp Would appreciate a call from someone that can answer my question,BritishGasHelp,05/06/2017 14:55,8.71742E+17,8.71742E+17,431673892,dcmchang
2152,Mon Jun 05 14:54:31 +0000 2017,8.71742E+17,"@dcmchang Hey Dave, sad to hear this has happened :( Is there anything I can do for you? ^Jake",8.71741E+17,16033439,dcmchang,"@BritishGasHelp very disappointed. Taken a day off, again, for annual inspection only to have it cancelled. This is the 3rd time!!",BritishGasHelp,05/06/2017 14:48,NA,8.71741E+17,431673892,dcmchang
3152,Mon Jun 05 14:52:25 +0000 2017,8.71742E+17,"@lauraslinen I can see you're discussing the account with my colleague Steve over on Facebook. I'll let him check for you now, Sarah.",8.71726E+17,479399570,lauraslinen,@BritishGasHelp @BritishGas @oilplatform still no sign of the rogue engineer!!!!! #lies,BritishGasHelp,05/06/2017 13:49,NA,8.71726E+17,431673892,lauraslinen
5162,Mon Jun 05 14:40:50 +0000 2017,8.71739E+17,"@RobJames31 Hey Rob, I'm sorry that you feel you need to go to the Ombudsman to get a resolution you're happy with.… https://t.co/A4lz0B5pDz",8.71735E+17,3973166007,RobJames31,@BritishGasHelp In respect of my two complaints - 8008231467 and 8008391184 -I have raised a case today with the Energy Ombudsman.,BritishGasHelp,05/06/2017 14:27,NA,8.71735E+17,431673892,RobJames31
7162,Mon Jun 05 14:38:27 +0000 2017,8.71738E+17,@Rhiannon_A an email inviting you to register for them. This has now changed &amp; we've got our own rewards which you… https://t.co/1zFYgPeh7c,8.71734E+17,116136303,Rhiannon_A,"@BritishGasHelp Hi, I've received an email from you to say from 1st July you can't collect nectar points. So how co… https://t.co/GFKNUYtQS8",BritishGasHelp,05/06/2017 14:20,8.70582E+17,8.71734E+17,431673892,Rhiannon_A
8162,Mon Jun 05 14:38:15 +0000 2017,8.71738E+17,"@Rhiannon_A Hi Rhiannon, we stopped issuing points on accounts in December 2015. Since then we had gift offers thro… https://t.co/2lMhIo70zp",8.71734E+17,116136303,Rhiannon_A,"@BritishGasHelp Hi, I've received an email from you to say from 1st July you can't collect nectar points. So how co… https://t.co/GFKNUYtQS8",BritishGasHelp,05/06/2017 14:20,8.70582E+17,8.71734E+17,431673892,Rhiannon_A
9162,Mon Jun 05 14:35:02 +0000 2017,8.71737E+17,"@priya3v Hi Priya, I'll chase this up for you; please can you just DM your full name, address &amp; phone no. Cheers, Matt",8.71734E+17,19873436,priya3v,"@BritishGasHelp hiya waiting on someone to check out boiler today, don't know if he is coming or not.. can you advise pls. Thanks",BritishGasHelp,05/06/2017 14:24,NA,8.71734E+17,431673892,priya3v
10162,Mon Jun 05 14:31:44 +0000 2017,8.71736E+17,"@Sue_C_Long Hi Sue, that doesn't sound right at all &amp; I'd like to look into this further. Please can you DM me your… https://t.co/4671tjb616",8.71735E+17,312144955,Sue_C_Long,Love that @BritishGas issue a cheque wrong 3 times &amp; customer services say they don't care then say go via @EUombudsman it will be quicker?,NA,05/06/2017 14:26,NA,8.71735E+17,NA,Sue_C_Long
11162,Mon Jun 05 13:31:17 +0000 2017,8.71721E+17,@andyarceye I'm glad you've got it sorted Andy,8.71712E+17,375850851,andyarceye,"@BritishGasHelp We phoned in and it seems your system failed, we had to manually input vendor Nos to get credit acc… https://t.co/IPDETPTbhR",BritishGasHelp,05/06/2017 12:57,8.7164E+17,8.71712E+17,431673892,andyarceye
12162,Mon Jun 05 13:24:23 +0000 2017,8.71719E+17,"@sp_davidlouden Please DM your full name, address, D.o.B &amp; I'll look into this for you. Cheers, Matt 2/2",8.71717E+17,568972911,sp_davidlouden,@scottishgas Our smart meter isn't providing details although you issued a bill to us. We feel we have been over charged. Can anyone help?,scottishgas,05/06/2017 13:17,NA,8.71717E+17,1874733235,sp_davidlouden
13162,Mon Jun 05 13:24:11 +0000 2017,8.71719E+17,"@sp_davidlouden Hi David, I'll check if the bill's been estimated; however we can still receive readings even if th… https://t.co/aOAK1f2LBh",8.71717E+17,568972911,sp_davidlouden,@scottishgas Our smart meter isn't providing details although you issued a bill to us. We feel we have been over charged. Can anyone help?,scottishgas,05/06/2017 13:17,NA,8.71717E+17,1874733235,sp_davidlouden
14162,Mon Jun 05 13:23:47 +0000 2017,8.71719E+17,"@gailrburns Hi Gail, this isn't what I like to hear, can I help at all? Thanks, Jamie-Lee",8.71718E+17,3411094042,gailrburns,@BritishGas customer service appalling! Loose my cheque then accuse me of not paying! Then CS department never answer phone! #rubbishservice,BritishGas,05/06/2017 13:18,NA,8.71718E+17,46630225,gailrburns
15162,Mon Jun 05 13:20:09 +0000 2017,8.71718E+17,@lauraslinen I really do Laura as my dad worked in South Africa for many years. Will be here for you if you wish to… https://t.co/8yO0tjSaXL,8.71716E+17,479399570,lauraslinen,@BritishGasHelp @BritishGas @oilplatform You haven't got any idea about my husband working abroad and your call cen… https://t.co/vCGOPkp7VN,BritishGasHelp,05/06/2017 13:09,8.71702E+17,8.71716E+17,431673892,lauraslinen
16162,Mon Jun 05 13:16:50 +0000 2017,8.71717E+17,"@leannejj Hi Leanne, I can ask our Customer Relations Team to give you a call, please can you DM over your full add… https://t.co/HjiJgBVpYf",8.71714E+17,22682781,leannejj,"@BritishGasHelp Who can I speak to about homecare? Renewal docs not available, price gone up for no real reason &amp; I can't speak to anyone!",BritishGasHelp,05/06/2017 13:02,NA,8.71714E+17,431673892,leannejj
17162,Mon Jun 05 13:15:08 +0000 2017,8.71717E+17,"@Paul5991 Please just DM your full name, address, phone number &amp; if possible a photo of the letter you received. Thanks, Matt 2/2",8.71703E+17,87339882,Paul5991,@BritishGasHelp Disappointed to fine you guys dont understand my dad is dead and you keep sending him mail after we complained once already,BritishGasHelp,05/06/2017 12:19,NA,8.71703E+17,431673892,Paul5991
1882,Mon Jun 05 13:14:59 +0000 2017,8.71717E+17,"@Paul5991 Hi Paul, I'm really sorry for any distress this may have caused &amp; I'll see what I can do to make sure thi… https://t.co/JkbBO9LBpw",8.71703E+17,87339882,Paul5991,@BritishGasHelp Disappointed to fine you guys dont understand my dad is dead and you keep sending him mail after we complained once already,BritishGasHelp,05/06/2017 12:19,NA,8.71703E+17,431673892,Paul5991
1942,Mon Jun 05 13:12:43 +0000 2017,8.71716E+17,"@Navyblue4 Ok, please DM me the details if you'd like me to look into this for you? https://t.co/dlgcd3TRmR",8.71716E+17,90726874,Navyblue4,@BritishGasHelp Ing me. I have had nothing but issues after issues since OCTOBER! I was assured on 4th of April by… https://t.co/HefUlqF1cE,BritishGasHelp,05/06/2017 13:12,8.71715E+17,8.71716E+17,431673892,Navyblue4
2042,Mon Jun 05 13:11:24 +0000 2017,8.71716E+17,"@Navyblue4 That's very disappointing, please can you DM me your address &amp; DoB so I can have a look into this? Thank… https://t.co/6U3eaNSdaF",8.71716E+17,90726874,Navyblue4,@BritishGasHelp  https://t.co/L4xrMpudN4,BritishGasHelp,05/06/2017 13:10,8.71715E+17,8.71716E+17,431673892,Navyblue4
2162,Mon Jun 05 13:07:09 +0000 2017,8.71715E+17,"@lynn_chambers66 Hi Lynn, this is great to read!! Well done to the engineer &amp; thanks for posting :) Cheers, Jim",8.71709E+17,422679111,lynn_chambers66,@BritishGas a massive thank you to the engineer I had today from domex... he was so helpful and efficient.. credit to the company <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,BritishGas,05/06/2017 12:43,NA,8.71709E+17,46630225,lynn_chambers66
2242,Mon Jun 05 13:06:22 +0000 2017,8.71715E+17,"@Navyblue4 Hi Tariq, this isn't good to read. Did you manage to get things sorted in the end? Thanks, Jim",8.71708E+17,90726874,Navyblue4,@BritishGas follow your own complaints procedure. #ofgem #ombusmen @ofgem 3 times I have been assured a bill has been cleared but it's not,BritishGas,05/06/2017 12:37,NA,8.71708E+17,46630225,Navyblue4
2342,Mon Jun 05 13:03:28 +0000 2017,8.71714E+17,"@peterjackson95 Hi Peter, would you like me to take a look into this for you? Thanks, Jamie-Lee",8.7171E+17,335178274,peterjackson95,"Came home today after 3 weeks, been stressed by British Gas harassing me over the phone &amp; email, 1st phone call today BG. Leave me alone.",NA,05/06/2017 12:45,NA,8.7171E+17,NA,peterjackson95
2442,Mon Jun 05 12:16:32 +0000 2017,8.71702E+17,@lauraslinen 2/2 on over your full address so I can raise this for you. Sarah,8.71702E+17,479399570,lauraslinen,@BritishGasHelp @BritishGas @oilplatform https://t.co/Bhgm29h0lC,BritishGasHelp,05/06/2017 12:14,NA,8.71702E+17,431673892,lauraslinen
2542,Mon Jun 05 12:15:53 +0000 2017,8.71702E+17,@lauraslinen @BritishGas @oilplatform 1/2 Understand it's difficult when your husband works abroad. I can raise thi… https://t.co/2tT9ynL8hq,8.71702E+17,479399570,lauraslinen,@BritishGasHelp @BritishGas @oilplatform https://t.co/Bhgm29h0lC,BritishGasHelp,05/06/2017 12:14,NA,8.71702E+17,431673892,lauraslinen
2642,Mon Jun 05 12:13:02 +0000 2017,8.71701E+17,"@Superdaaz Hey, sorry to hear that! I'm here &amp; happy to help if you need anything. Thanks, Chelsea",8.71692E+17,476254227,superdazx,Spend half my life on the phone to @BritishGas ...mungys man,NA,05/06/2017 11:36,NA,8.71692E+17,NA,darrrrrrrryl
2742,Mon Jun 05 12:06:20 +0000 2017,8.717E+17,@Chaseychasey The best thing to do is have a word with the experts on our Smart Pre Pay Team on 0800 980 0162. They're open until 8pm today.,8.71693E+17,25504345,Chaseychasey,@BritishGasHelp I had a new smart meter installed last Thursday but need the credit balance transferring over from my old meter please,BritishGasHelp,05/06/2017 11:41,8.71681E+17,8.71693E+17,431673892,Chaseychasey
2842,Mon Jun 05 11:44:06 +0000 2017,8.71694E+17,"@chezza_1986 Hi Cheryl, can you ask your mum to get in touch on here &amp; we'll look into it for her. Cheers, Nathan",8.7169E+17,193009829,chezza_1986,@BritishGasHelp https://t.co/DeslC1JmOh,BritishGasHelp,05/06/2017 11:26,NA,8.7169E+17,431673892,Cherylhodson30
2942,Mon Jun 05 11:19:52 +0000 2017,8.71688E+17,@lauraslinen You can DM me if you prefer &amp; I can forward it on to our Customer Relations Team. https://t.co/dlgcd3TRmR,8.71685E+17,479399570,lauraslinen,@BritishGasHelp Yeah wait time was 6 mins..... currently at ten mins...... lies!,BritishGasHelp,05/06/2017 11:06,8.71684E+17,8.71685E+17,431673892,lauraslinen
3042,Mon Jun 05 11:19:22 +0000 2017,8.71688E+17,"@Howard_Norton Hey Howard, let me check this here for you. Can you pop me a DM with your address &amp; email please? Thanks, Adele",8.71683E+17,76745590,Howard_Norton,Pls confirm @BritishGas that u use Morrisons to read meters?,NA,05/06/2017 11:01,NA,8.71683E+17,NA,Howard_Norton
3162,Mon Jun 05 11:03:39 +0000 2017,8.71684E+17,"@lauraslinen Did you click the link? There's a phone number, online form &amp; written address on there that you can chose from.",8.71683E+17,479399570,lauraslinen,@BritishGasHelp Firstly your not sorry! Secondly I don't want to find out about complaints I want to make one why c… https://t.co/5rixOEHzO4,BritishGasHelp,05/06/2017 10:58,8.71682E+17,8.71683E+17,431673892,lauraslinen
3242,Mon Jun 05 10:55:09 +0000 2017,8.71682E+17,"@lauraslinen Sorry to hear that, did they say what time they'll be there? You can find out about complaints here:… https://t.co/2KPZWU6Rkv",8.71681E+17,479399570,lauraslinen,@BritishGasHelp Also where to I make a complaint as one of your colleagues didn't seem to understand I've got to be at work!!!!,BritishGasHelp,05/06/2017 10:52,8.71679E+17,8.71681E+17,431673892,lauraslinen
3342,Mon Jun 05 10:53:03 +0000 2017,8.71681E+17,"@Chaseychasey Hi Tracey, am I right in thinking this is for a new smart pre pay meter? Thanks, Steve.",8.71676E+17,25504345,Chaseychasey,"@BritishGasHelp #AppHelp hi im still waiting for my electricity credit of £121.62 to be added to my new smart meter, please can you advise",BritishGasHelp,05/06/2017 10:31,NA,8.71676E+17,431673892,Chaseychasey
3442,Mon Jun 05 10:45:16 +0000 2017,8.71679E+17,@lauraslinen You can track your engineer online :) https://t.co/anNB9OFZws,8.71677E+17,479399570,lauraslinen,@BritishGasHelp Also your engineer is cutting it fine another reason I asked!!!,lauraslinen,05/06/2017 10:36,8.71677E+17,8.71677E+17,479399570,lauraslinen
3542,Mon Jun 05 10:34:43 +0000 2017,8.71677E+17,"@MrsJRW19 Hi Jade, I'm sure they’ll be worth the wait. You can chase these up by giving our Rewards Team a quick be… https://t.co/E7KoLbfFVF",8.71669E+17,8.64502E+17,MrsJRW19,"@BritishGasHelp Thank you. I have had my post today, but no winning chocs :(",BritishGasHelp,05/06/2017 10:03,8.70313E+17,8.71669E+17,431673892,MrsJRW19
